Age,City_Tier,Education,Sector,Marital_Status,Dependents,Income,Rent,Groceries,Transport,Healthcare,Entertainment,Loan_Repayment,Savings_Goal,Potential_Savings
32,3,Bachelor,IT,Single,0,167875.19,6374.93,2693.3,1619.88,1354.63,1286.0,0.0,2379.9,154546.45
56,3,Bachelor,Finance,Married,1,41927.5,5935.6,3350.65,2560.21,2131.32,378.39,0.0,8832.77,27571.33
45,1,Bachelor,Healthcare,Married,0,45963.08,7471.57,4729.22,3492.44,1566.56,2480.5,0.0,3241.82,26222.79
44,1,Bachelor,Healthcare,Single,0,34576.36,,5045.28,1964.17,1306.3,1067.72,3392.37,2993.82,15386.67
26,2,Bachelor,IT,Single,4,34178.88,5094.03,4626.19,1984.08,1881.4,1628.76,5364.3,3427.87,13600.13
40,2,Master,Manufacturing,Single,3,44371.65,10231.71,3349.88,3173.95,948.82,2695.57,647.27,7908.25,23324.45
59,3,Bachelor,Finance,Married,1,45974.48,9594.62,4782.15,1906.36,2589.53,3222.44,0.0,7550.63,23879.39
18,2,HS,Gov,Married,2,17910.94,5217.09,2061.01,741.89,1130.48,279.15,0.0,2506.8,8481.33
54,2,Bachelor,Retail,Married,0,34968.51,11251.43,3310.6,2420.18,551.32,1772.13,0.0,4138.82,15662.86
41,3,PhD,IT,Married,2,52560.2,11011.16,5611.68,4078.53,3651.81,2701.04,5655.64,4608.13,19850.33
52,1,HS,Finance,Married,3,50441.2,12553.16,6896.63,3556.86,2495.61,2680.42,0.0,4704.68,22258.53
49,3,PhD,Retail,Married,2,51344.3,13239.74,5009.47,3094.82,1571.08,2345.75,2013.81,7834.58,24069.62
38,1,PhD,Healthcare,Married,1,59647.73,13448.82,6837.63,2688.89,,3862.84,0.0,9411.75,30393.1
32,2,Bachelor,Manufacturing,Single,2,25447.25,4428.94,3391.84,2138.05,1772.32,2141.29,0.0,2931.63,11574.81
48,2,HS,Healthcare,Married,0,30925.91,7462.77,3811.86,1352.01,1955.25,2835.71,4200.6,4840.89,9307.72
24,2,HS,Manufacturing,Married,1,32602.04,4674.83,3446.89,2199.01,659.49,2771.83,0.0,5903.68,18850.0
46,1,HS,Gov,Married,2,45978.15,11184.4,6620.84,1793.34,1054.9,1108.99,5243.28,2883.76,18972.39
22,1,Bachelor,Retail,Married,1,27989.0,5901.23,2219.01,2745.79,579.91,4641.78,3733.21,5078.68,8168.07
49,2,Master,IT,Married,0,64283.76,14809.41,3313.63,2804.4,5690.86,0.0,11755.68,8102.96,25909.77
48,2,,Healthcare,Married,2,47157.77,10662.84,5241.69,2963.78,4358.26,2888.71,0.0,5247.97,21042.48
22,3,HS,Retail,Single,1,12668.58,3832.59,2003.73,316.4,341.89,714.06,0.0,1813.97,5459.91
54,1,Bachelor,Finance,Single,1,60635.18,10578.69,10089.55,6363.35,3724.77,5084.1,0.0,13532.76,24794.72
37,2,Bachelor,Retail,Married,0,22279.09,6013.51,1664.82,1892.86,1100.16,50.09,4560.2,2983.35,6997.47
55,1,Bachelor,Manufacturing,Married,0,44185.92,9943.18,3735.03,3293.12,2364.22,4937.57,763.07,3929.86,19149.72
19,3,Bachelor,Finance,Married,3,21822.59,6692.03,1088.5,981.21,1487.29,860.26,0.0,3060.39,10713.3
26,3,Master,Gov,Single,0,33948.14,4815.33,3563.98,2587.5,1476.53,1351.82,6362.6,2016.61,13790.39
41,3,Bachelor,Retail,Married,1,26846.71,5732.51,3282.3,1089.01,248.9,2042.19,2093.44,3545.39,12358.36
27,3,HS,Finance,Married,0,20940.2,5053.95,1517.65,1603.43,740.45,360.45,0.0,2388.79,11664.27
33,2,Bachelor,Healthcare,Single,0,42149.86,9234.48,3718.33,1104.73,2259.88,1576.09,9239.83,3263.12,15016.52
49,2,HS,Healthcare,Married,1,35107.57,4466.46,4971.45,1674.48,1420.33,1927.11,0.0,5130.82,20647.75
24,2,Master,Retail,Married,2,22072.14,3997.81,3523.91,763.27,1258.57,1697.95,0.0,2608.57,10830.63
50,3,Master,Finance,Single,0,55006.84,9322.16,6958.98,3383.85,2473.46,1524.3,3647.15,4420.12,27696.95
22,2,HS,Healthcare,Single,0,25982.04,8593.95,2208.45,580.65,309.53,2780.26,1575.35,2450.48,9933.85
26,2,Bachelor,Retail,Married,1,13119.18,2967.36,2018.66,973.59,612.77,1045.83,0.0,2168.98,5500.98
46,3,Master,Retail,Married,1,34792.55,5526.61,4071.46,2519.78,1636.53,1540.95,4010.47,4633.06,15486.75
56,3,Bachelor,Finance,Married,2,38971.44,10329.23,3494.02,2183.78,1688.35,2479.8,4037.54,2722.01,14758.73
26,3,Bachelor,Gov,Married,1,18568.37,3617.26,1535.64,1234.34,549.52,928.1,0.0,2328.68,10703.5
32,1,PhD,IT,Single,1,67504.39,20086.7,2202.22,5113.16,1066.73,2081.41,0.0,2653.98,36954.16
62,1,HS,Retail,Married,0,31042.06,5336.55,4738.36,1474.61,2015.46,2896.08,0.0,3187.78,14581.0
65,2,Bachelor,Finance,Married,0,55889.52,8720.19,9977.4,3009.82,3321.41,5086.01,0.0,2780.78,25774.69
45,2,HS,Gov,Married,0,31303.39,5869.92,3126.2,1695.84,1153.62,1928.48,0.0,5578.32,17529.34
39,2,HS,Retail,Married,0,22529.1,5626.36,2699.04,1053.35,286.26,1040.53,1309.94,1929.77,10513.63
34,2,Master,Retail,Married,4,30049.49,7499.43,2969.44,1878.3,1740.38,1709.08,0.0,2792.55,14252.86
47,3,Bachelor,Finance,Married,0,40690.73,12251.23,4350.46,3399.44,1126.5,791.22,0.0,8198.8,18771.89
46,1,Bachelor,Retail,Single,1,42933.83,14556.27,2927.54,2629.49,579.35,2556.47,0.0,5404.11,19684.72
32,2,HS,Manufacturing,Single,1,29187.25,7509.54,3334.38,1585.59,1701.49,2221.52,0.0,4452.72,12834.74
19,3,Master,Manufacturing,Married,1,21494.58,3843.16,3389.28,1835.55,683.73,1528.5,0.0,2558.7,10214.36
25,2,HS,Gov,Single,1,20871.79,5733.06,2078.59,1460.72,1494.51,45.47,0.0,1138.09,10059.45
64,2,Bachelor,Retail,Married,1,32225.5,7214.77,2920.46,1543.3,1681.76,2479.09,5149.59,1396.19,11236.53
38,1,HS,Healthcare,Married,0,33730.8,7484.79,4507.55,2702.17,663.52,369.04,0.0,5638.1,18003.72
41,1,Bachelor,IT,Married,0,70053.25,15011.25,5630.96,3158.54,2065.26,7941.94,5691.63,4044.67,30553.67
40,3,Bachelor,Healthcare,Married,0,27103.65,4313.98,2489.54,1359.25,986.9,1483.33,2890.39,851.26,13580.25
55,2,HS,IT,Single,1,55102.51,9449.0,4964.19,1908.69,3924.97,1927.52,0.0,2816.91,32928.15
21,1,Bachelor,IT,Married,1,30673.16,4512.73,2624.73,2708.4,986.36,1220.37,2821.67,2885.61,15798.91
21,3,Bachelor,Gov,Single,4,22564.84,2573.44,1677.36,1647.16,1519.73,1503.68,3749.49,2986.36,9893.99
31,2,Bachelor,Healthcare,Married,0,35486.8,8316.77,4432.83,2858.85,1448.41,2113.71,0.0,3979.55,16316.24
41,3,,IT,Single,1,51226.25,15786.41,7465.17,3280.7,1782.92,0.0,5495.36,6551.02,17415.7
50,2,Master,Manufacturing,Married,4,26616.08,6507.44,3350.75,467.34,200.0,2738.12,2858.79,2204.27,10493.64
41,3,HS,Finance,Married,3,25824.16,6723.01,4198.26,2183.57,963.46,1673.63,2992.43,2200.26,7089.81
39,1,HS,IT,Married,2,59402.27,20303.87,7489.86,4400.56,,1576.12,0.0,11553.4,24245.9
63,1,HS,Retail,Married,1,41485.23,6554.91,4282.76,2140.29,2703.29,0.0,4704.6,5365.92,21099.37
25,3,HS,IT,Single,2,29375.02,9237.39,2771.65,1835.2,2807.88,3021.08,805.46,3360.97,8896.37
45,3,,IT,Married,3,34558.07,10167.3,3610.39,1971.04,2182.07,1858.1,3575.22,4990.13,11193.96
44,2,HS,Finance,Married,1,31433.98,6912.32,4084.23,2061.67,1827.93,1808.62,1134.66,2420.84,13604.54
40,1,HS,Retail,Married,0,38664.21,5911.27,4241.58,2615.64,1886.81,1067.17,0.0,2931.26,22941.74
56,2,HS,Finance,Married,0,44346.1,11076.55,6093.34,3322.27,1736.76,643.05,4654.38,5541.97,16819.76
30,3,Bachelor,Manufacturing,Single,1,41830.58,15336.69,3258.96,3996.01,2197.03,3288.99,0.0,7058.01,13752.89
63,3,Bachelor,Gov,Married,0,37255.5,,3482.18,1827.06,759.88,2417.68,0.0,1197.63,18366.29
33,2,Bachelor,Healthcare,Married,0,40078.59,6879.48,4584.11,2887.61,1411.33,1692.32,2733.82,4301.23,19889.92
44,1,PhD,IT,Single,1,99548.39,26231.67,7312.56,3286.29,3218.72,8090.93,0.0,10129.63,51408.2
42,2,HS,Retail,Married,0,29649.09,6080.83,3395.25,1229.97,560.27,1363.23,0.0,4108.39,17019.53
58,3,Bachelor,Manufacturing,Single,0,40693.63,10436.5,1431.76,1216.13,2159.75,464.55,7994.16,6508.92,16990.78
39,2,HS,Retail,Married,1,31911.61,5105.95,3893.83,2324.76,1697.05,291.44,6040.47,5274.16,12558.11
31,2,Master,IT,Single,0,49663.67,12584.59,4247.62,2143.38,1341.72,1119.05,3898.18,1186.26,24329.13
19,3,HS,IT,Single,3,19605.42,3751.61,1831.03,1251.38,589.98,791.78,1892.44,3687.85,9497.2
35,1,PhD,IT,Single,4,84453.86,8465.0,6787.14,6257.0,4466.33,4868.01,6220.66,6219.31,47389.73
57,2,Bachelor,Manufacturing,Married,4,49711.27,11015.57,4995.32,3151.45,1557.38,2072.66,3652.85,1905.24,23266.02
18,2,Bachelor,Manufacturing,Married,0,20717.66,3595.62,1543.3,1026.47,624.77,1998.37,0.0,2263.09,11929.12
61,2,Bachelor,Manufacturing,Single,0,54515.05,8278.51,4030.61,1610.58,2701.98,2728.77,0.0,3985.03,35164.61
44,3,Bachelor,Manufacturing,Single,0,25309.1,3343.28,2811.13,1037.12,1530.15,1910.09,652.81,3288.94,14024.52
24,2,HS,Manufacturing,Married,3,22173.01,4114.43,800.0,1603.76,1368.5,1038.62,0.0,2964.55,13247.69
32,2,Master,Manufacturing,Married,3,24233.52,4763.27,2119.49,1952.05,799.06,1479.53,4580.55,2575.35,8539.58
44,1,Master,IT,Single,0,49736.75,11412.87,6022.14,2383.76,2178.33,3058.79,5027.91,7223.35,19652.96
33,3,HS,Healthcare,Married,0,24147.05,4345.16,1922.77,2026.2,760.22,1252.76,3128.22,2849.12,10711.73
23,1,HS,Retail,Married,0,27762.91,4637.12,3602.24,2917.45,956.77,2229.21,5536.59,2873.32,7883.54
49,1,HS,Gov,Married,0,37103.66,7032.42,2202.01,3362.52,2587.84,0.0,0.0,5713.64,21918.88
50,2,Master,IT,Single,0,271373.31,22348.38,5362.78,4397.33,3433.15,4151.3,18828.26,10499.0,212852.12
23,2,Bachelor,Manufacturing,Single,0,19962.53,4239.67,939.97,1446.1,555.45,701.81,1787.78,2892.9,10291.74
31,3,Bachelor,Finance,Married,2,31376.31,7044.78,1607.03,1723.39,728.98,1200.97,0.0,5459.57,19071.16
29,3,HS,,Married,1,19818.26,3102.58,1378.1,1619.69,824.54,744.98,1927.67,2692.51,10220.7
49,3,Master,Manufacturing,Married,1,36437.15,5054.53,4287.56,1428.7,1673.13,959.37,4568.93,5097.79,18464.92
53,2,HS,Retail,Single,0,28215.69,7101.65,1803.2,2370.66,723.1,494.16,0.0,6159.32,15722.91
52,2,HS,Gov,Single,1,29997.71,7193.97,2669.9,450.26,934.3,90.67,1205.88,7608.07,17452.73
63,3,Master,Manufacturing,Married,1,44581.57,4493.63,2523.75,3653.64,2296.08,1329.12,0.0,5704.76,30285.34
54,2,Bachelor,Manufacturing,Single,0,33575.58,7621.06,3602.85,1497.26,756.24,2741.58,0.0,2830.74,17356.58
33,3,Bachelor,Healthcare,Single,0,35468.62,7271.74,2579.3,1596.97,640.37,2084.85,3337.29,3026.23,17958.1
23,2,Master,Healthcare,Single,3,43022.26,6088.25,5781.68,2149.58,2338.31,3723.84,1986.19,3153.15,20954.4
47,1,HS,Retail,Single,0,35632.32,11451.24,3822.53,807.06,724.34,1202.53,0.0,5710.18,17624.62
61,2,HS,IT,Married,2,48082.66,5634.55,2414.51,3196.76,1085.07,4005.74,3546.41,3313.85,28199.61
64,1,HS,IT,Married,1,59753.74,16231.85,2112.73,2413.68,3113.19,4036.42,11590.4,11776.4,20255.48
29,1,HS,Healthcare,Married,1,39291.63,6289.95,3789.11,2351.09,2863.68,1687.56,4469.89,3168.14,17840.35
29,1,Bachelor,Manufacturing,Married,0,28643.18,4194.63,1936.53,2062.41,200.0,2217.49,,3001.51,14766.54
19,1,Bachelor,Healthcare,Single,2,36225.1,8023.02,3831.35,1738.15,2200.77,2301.62,6192.7,4596.04,11937.49
24,2,Bachelor,Finance,Single,1,31008.85,4777.43,3319.31,1298.43,1415.61,1616.0,0.0,4552.61,18582.06
44,3,Master,IT,Married,0,46803.62,13600.68,5379.05,2525.12,1331.22,3185.93,4651.39,7160.53,16130.23
44,2,HS,IT,Single,2,39710.48,11290.11,4983.87,1585.11,457.88,2307.25,5169.88,5745.65,13916.38
35,3,HS,Retail,Single,2,20979.7,4097.29,1805.82,1035.33,555.24,0.0,2588.44,1122.38,10897.59
32,2,Bachelor,,Single,2,21370.31,4964.26,2799.37,894.72,795.45,1155.35,0.0,3520.84,10761.16
57,1,Master,IT,Single,0,71556.17,18549.92,4108.11,4963.29,4169.28,3668.3,0.0,12721.32,36097.28
40,1,Bachelor,Finance,Single,0,46679.15,6918.48,5681.98,3458.91,919.7,2617.26,1313.03,5352.67,25769.8
56,3,PhD,Retail,Married,0,48493.24,14634.41,4381.83,2829.22,1640.57,3797.94,6825.2,5622.25,14384.06
64,2,Master,Manufacturing,Single,0,41616.41,7432.34,5759.38,2252.63,1581.81,3476.23,0.0,7019.98,21114.02
33,3,Master,Retail,Married,3,32414.25,6820.02,4865.62,1807.15,1837.43,1833.03,4497.4,4510.12,10753.59
27,2,Master,Gov,Single,1,42879.17,8776.69,5781.71,2566.67,200.0,2498.2,0.0,6761.22,23055.89
63,3,Bachelor,IT,Single,0,46299.37,8340.14,6242.25,4083.72,1910.2,4223.69,0.0,4339.55,21499.38
48,3,Master,Gov,Married,1,36711.81,6699.85,3673.85,665.36,1584.82,2209.42,1997.1,2362.01,19881.42
31,3,Bachelor,Manufacturing,Single,4,29060.74,6971.46,800.0,382.7,2000.44,2643.36,3344.81,4988.14,12917.97
47,1,Bachelor,Retail,Married,1,39804.69,9881.27,5459.98,1907.03,1615.35,2569.96,391.16,6423.36,17979.94
42,3,HS,Manufacturing,Married,3,23155.88,3434.43,2397.79,1082.76,405.35,267.24,2280.62,3543.57,13287.68
61,2,Master,Healthcare,Married,3,63040.95,13228.91,8005.94,2813.87,1459.08,3649.69,0.0,6559.53,33883.46
30,3,Bachelor,Healthcare,Single,0,35385.77,5541.31,3262.84,3134.46,581.16,1253.26,0.0,5349.72,21612.74
65,2,Master,IT,Single,1,68224.14,10662.5,8067.56,5190.6,890.32,4872.73,2121.75,9220.17,36418.69
62,2,PhD,Manufacturing,Married,1,58727.71,18654.91,8054.68,4993.96,1114.44,2904.87,4950.48,10701.68,18054.37
26,2,Bachelor,Finance,Single,0,39215.99,7909.08,3104.25,1856.23,200.0,0.0,4144.52,4260.91,22001.91
25,3,HS,IT,Single,4,21201.94,3045.49,2487.82,590.08,1115.64,1312.52,0.0,1857.08,12650.4
43,2,HS,Healthcare,Married,1,27556.1,6644.51,2759.82,2092.37,748.6,1631.96,2693.35,3353.39,10985.49
20,2,Bachelor,Retail,Single,2,18908.31,3593.44,2109.1,1201.36,995.52,910.77,2636.83,2579.09,7461.27
32,2,Bachelor,Finance,Married,2,29881.33,6605.78,3250.2,1600.68,1526.03,2825.98,2640.45,3106.81,11432.23
38,3,HS,IT,Married,0,25555.43,3982.43,3508.68,1601.39,861.08,1266.02,2316.48,3709.32,12019.36
64,2,Bachelor,Gov,Married,1,51929.3,11226.12,4197.54,4112.36,1193.31,1904.26,0.0,5465.86,29295.72
65,2,Bachelor,Manufacturing,Single,3,36352.62,9736.5,3788.21,3121.39,2109.71,2346.82,2437.92,6173.06,12812.06
25,2,HS,Healthcare,Married,2,25368.45,6842.7,2618.55,1431.74,260.85,266.54,1519.9,3804.57,12428.16
60,2,HS,IT,Married,1,36723.78,10727.29,3985.45,2680.99,1090.17,1200.62,4674.19,1485.51,12365.07
22,2,HS,Healthcare,Married,1,33290.05,6537.07,2085.77,3281.23,1029.94,2063.2,1572.81,1690.84,16720.04
53,3,Master,Retail,Married,1,37111.49,6650.06,4159.34,2302.46,1232.51,570.87,2812.95,3606.52,19383.3
58,3,HS,IT,Married,1,50110.66,10875.7,6849.39,2218.66,939.23,3090.38,0.0,7913.38,26137.3
60,2,HS,Healthcare,Single,0,36553.89,7718.94,3214.14,1852.6,994.46,0.0,0.0,5322.7,22773.75
28,1,Bachelor,IT,Single,1,69988.58,13963.41,4117.15,3587.11,3391.39,6239.78,0.0,17238.16,38689.74
60,2,Bachelor,IT,Single,4,46250.41,7194.67,5594.66,2419.84,2727.42,660.29,0.0,8666.29,27653.53
23,1,Master,Healthcare,Single,2,46393.19,15551.69,3676.79,3993.26,1563.68,1226.71,4728.38,5862.65,15652.68
42,1,Bachelor,Healthcare,Single,0,27741.37,6459.97,1581.97,1772.01,988.81,960.26,2528.95,3920.36,13449.41
40,3,Bachelor,Healthcare,Single,0,30045.95,3452.25,3017.67,1669.55,1599.61,2338.13,0.0,0.0,17968.74
33,2,Bachelor,Manufacturing,Single,0,31330.3,6820.32,1906.83,1439.18,1456.46,594.08,2320.33,2168.31,16793.1
19,2,Master,Manufacturing,Single,3,28204.52,7675.56,1648.32,1135.2,1849.29,1620.29,3782.51,1094.78,10493.35
55,3,Bachelor,Manufacturing,Married,0,32920.8,12179.56,4112.68,1756.03,1611.35,1741.82,3735.72,6190.25,7783.65
34,1,Bachelor,Manufacturing,Single,1,40783.4,9306.49,4096.96,3553.79,1944.99,2773.24,0.0,4707.22,19107.93
49,1,HS,Finance,Married,1,44816.76,11976.21,2730.58,3795.49,1976.49,3100.08,4986.78,6240.67,16251.12
37,1,Bachelor,Finance,Married,2,61390.58,14977.98,5149.61,2184.03,,3709.08,1935.51,3900.4,30814.87
35,1,Master,Gov,Married,0,48569.0,8915.54,8488.24,2093.84,2782.66,3991.19,0.0,4221.45,22297.53
60,3,HS,Finance,Single,0,32412.07,7812.58,3119.24,2801.36,1459.08,898.85,0.0,2928.03,16320.96
22,3,HS,Manufacturing,Single,0,21104.48,4361.23,2001.23,698.74,1209.13,1323.6,1746.98,3656.8,9763.56
53,2,Bachelor,Manufacturing,Married,0,40404.19,6999.05,2637.89,1596.54,,2456.78,1585.7,7721.8,22028.99
53,2,Master,Retail,Married,0,28974.84,6692.16,2911.09,1733.57,878.02,2974.8,0.0,1796.47,13785.21
36,2,HS,Retail,Single,2,31305.06,7293.85,1957.8,1604.35,1012.61,835.26,0.0,5592.91,18601.2
30,1,Master,Retail,Married,0,31492.49,8302.27,1668.06,2920.01,1204.85,2314.75,0.0,2709.37,15082.55
18,2,HS,Finance,Married,1,26582.61,7289.52,2831.0,1287.43,1258.94,778.59,4652.62,5470.0,8484.52
62,2,Master,IT,Married,3,73137.76,8143.32,4259.82,3595.02,4985.15,2886.8,0.0,8984.94,49267.64
63,1,Master,Retail,Married,1,57932.08,9532.29,6187.53,3750.77,3994.19,2429.51,0.0,9757.46,32037.79
29,3,Master,Retail,Married,3,30014.51,9137.91,4607.18,2236.74,1072.94,688.19,0.0,2629.67,12271.55
19,3,Master,Gov,Single,1,29089.52,5269.95,3425.03,1710.73,1029.73,1132.78,3182.28,2323.73,13339.03
23,2,PhD,Retail,Single,1,123764.85,9327.53,1933.55,2499.08,2225.35,184.06,4826.03,3928.57,102769.25
21,2,Master,,Single,0,24735.72,2728.22,1862.27,1891.14,200.0,1415.22,0.0,1285.07,16638.86
57,2,Bachelor,IT,Single,1,57381.34,16666.88,3750.73,2589.22,1746.97,1712.23,2613.93,4906.09,28301.39
60,1,Bachelor,Healthcare,Married,2,65531.28,13416.14,6376.76,4716.4,2034.57,0.0,8449.31,2589.41,30538.09
25,1,HS,Healthcare,Single,0,30700.6,4538.17,3465.68,1155.99,200.0,1581.64,2760.09,4412.64,16999.04
53,2,HS,Finance,Married,1,33269.07,5636.29,1862.3,1943.18,2305.95,1782.12,4348.76,6348.2,15390.46
26,3,Bachelor,Healthcare,Married,1,32535.83,5330.62,3291.99,1448.24,908.42,1204.62,0.0,5342.33,20351.94
35,2,HS,Gov,Single,4,22017.41,7383.31,2959.35,1173.26,1400.6,0.0,0.0,3126.29,9100.89
46,2,Master,IT,Single,0,69457.12,18043.02,7078.63,6422.02,2651.17,797.23,9403.13,15436.38,25061.93
52,2,HS,Manufacturing,Married,1,30893.43,7631.24,2555.49,2482.24,1278.92,2353.48,0.0,2616.92,14592.06
59,2,HS,Manufacturing,Married,1,38987.66,9724.67,5145.31,3209.57,1019.42,2162.44,2040.53,5514.84,15685.71
20,1,HS,Finance,Married,1,30168.27,9079.88,4160.55,969.57,603.04,0.0,0.0,3556.07,15355.23
27,2,HS,Retail,Married,0,19363.89,6844.04,1976.73,1624.51,691.77,1303.9,0.0,2098.21,6922.94
31,3,HS,Retail,Single,0,21966.39,5048.74,2006.81,1200.74,913.05,1097.81,3584.4,2442.53,8114.84
32,3,Bachelor,Finance,Married,1,27506.79,5518.82,2951.6,2383.08,1549.43,2858.43,0.0,2335.21,12245.42
65,3,HS,Retail,Single,0,23212.75,7690.36,3369.36,1309.61,673.34,867.78,2062.0,2369.7,7240.3
55,1,Master,Manufacturing,Married,0,66193.11,12162.46,4857.8,2816.3,3382.92,2235.16,6352.43,8981.0,34386.04
33,2,Bachelor,Healthcare,Single,3,28942.18,8200.6,3241.13,2451.67,699.5,2576.21,0.0,1736.72,11773.08
64,2,Bachelor,Retail,Married,1,42073.27,6491.68,6044.79,2493.45,673.58,3712.99,390.71,7977.48,22266.06
41,1,Bachelor,Retail,Married,2,38353.43,9127.59,5075.21,1315.65,1688.18,3225.33,0.0,4938.41,17921.47
42,1,HS,Finance,Single,0,50839.69,11083.17,1809.09,1816.28,3794.64,2101.62,,6731.63,28256.44
38,3,HS,Healthcare,Single,3,29757.52,6090.63,3058.32,2000.0,1605.4,2575.12,0.0,4537.95,14428.04
24,2,Master,Healthcare,Married,2,38694.19,9039.61,4734.98,1752.94,875.59,2444.83,0.0,5751.04,19846.24
62,2,Bachelor,Retail,Single,4,41321.17,7969.95,5115.76,2290.71,1623.68,930.04,0.0,4909.46,23391.03
18,2,HS,Retail,Single,2,22305.7,2381.7,3227.34,2427.39,1102.17,1481.4,957.67,2488.05,10728.02
26,2,Bachelor,Gov,Single,2,22848.36,6168.81,1483.9,963.85,586.69,752.43,0.0,2898.66,12892.67
29,1,HS,IT,Single,1,35226.82,7059.41,3116.12,2318.2,1564.6,0.0,5609.38,5108.7,15559.12
31,1,HS,Manufacturing,Single,2,33786.67,7194.96,3845.24,656.34,200.0,1599.45,0.0,1815.79,20290.67
24,2,HS,Finance,Married,0,18559.44,5887.8,2022.1,460.72,200.0,1087.73,2665.87,3272.05,6235.23
18,2,Master,Manufacturing,Married,0,20861.35,4290.63,3281.42,909.62,511.43,1061.75,0.0,3214.77,10806.51
50,3,Bachelor,Retail,Single,1,21973.47,,1451.61,1248.69,977.1,579.8,0.0,716.33,12403.33
64,2,Bachelor,Manufacturing,Single,2,51039.46,8678.41,6779.57,2528.0,3517.86,2253.24,0.0,5834.91,27282.38
23,1,HS,IT,Single,0,46480.49,16455.54,5259.54,2259.95,200.0,0.0,936.37,7389.16,21369.08
32,1,HS,Healthcare,Single,3,38475.91,6950.71,3488.17,3629.67,1960.23,1367.32,0.0,6528.54,21079.81
42,3,HS,IT,Married,1,34545.46,5314.66,3732.77,1143.04,1099.57,2660.35,3505.46,4001.6,17089.62
62,1,Bachelor,IT,Married,2,66065.77,3974.78,7350.99,4368.23,2591.55,4044.68,,10077.14,43735.54
51,1,Master,Retail,Single,1,49022.27,12631.9,2142.99,1874.99,1491.22,2971.2,0.0,5083.55,27909.98
54,2,Master,Retail,Married,2,45556.07,11294.09,4649.72,2245.0,641.95,2791.65,0.0,8166.49,23933.66
45,2,HS,Finance,Single,4,41134.82,8450.97,4824.45,2365.19,840.16,1286.11,0.0,7896.48,23367.94
38,2,HS,Healthcare,Married,2,24324.4,4991.15,3175.6,979.15,695.89,1196.16,2553.46,4071.69,10732.98
27,2,HS,Healthcare,Single,3,29343.14,5710.69,3094.23,2858.25,883.85,382.09,0.0,4129.68,16414.04
59,1,Master,IT,Married,2,94522.46,30272.61,10934.53,5329.87,5645.94,665.62,13856.09,16093.08,27817.8
56,3,Bachelor,Healthcare,Single,1,43327.34,7683.05,4913.87,2496.34,1526.0,2929.92,5254.88,3980.46,18523.29
19,2,Master,IT,Single,1,25707.84,5284.35,2813.51,1499.88,1447.07,1798.2,0.0,119.77,12864.84
52,2,Bachelor,Retail,Single,1,39684.07,4038.12,4082.58,3268.64,2663.32,960.62,2338.0,6534.54,22332.79
22,1,Bachelor,Retail,Single,0,28434.01,,3063.41,1060.88,200.0,1737.29,0.0,3560.62,15230.37
53,2,Bachelor,Finance,Married,1,61827.87,13407.3,7710.63,3576.68,1766.49,529.04,0.0,7014.24,34837.74
57,2,Bachelor,Finance,Married,0,52226.06,13205.4,4025.62,4655.66,1408.29,1396.87,0.0,6441.1,27534.22
24,2,Bachelor,Finance,Married,0,42891.17,,3529.77,1847.74,1342.46,3617.51,0.0,3249.09,22002.81
38,2,HS,Gov,Single,2,33497.98,7901.13,3085.93,2602.9,1073.96,2450.32,0.0,1103.96,16383.73
23,3,Bachelor,Retail,Single,0,24572.11,4344.3,2228.89,1390.53,786.77,0.0,0.0,2800.67,15821.61
45,1,PhD,Retail,Single,3,49967.89,8966.8,3813.08,4161.76,3488.2,1367.75,0.0,6807.14,28170.31
62,3,HS,Manufacturing,Married,0,34459.67,8743.68,3571.57,3077.36,1726.4,2886.28,0.0,6755.16,14454.38
21,3,Bachelor,Retail,Single,0,16460.34,3073.38,1772.59,775.56,812.48,1136.79,0.0,2444.29,8889.54
37,2,Master,Healthcare,Married,4,36416.14,9284.86,5225.44,1964.55,2804.33,1735.77,0.0,4852.56,15401.18
64,2,Bachelor,Finance,Married,3,63408.65,14493.07,4919.13,1591.98,200.0,5833.04,3298.92,7017.5,33072.51
32,2,Bachelor,Manufacturing,Single,0,31585.49,8272.41,2916.17,1403.31,1473.86,188.93,191.89,3440.66,17138.93
24,3,HS,Manufacturing,Married,3,18001.91,2745.38,2938.03,894.14,388.02,887.73,0.0,2574.0,10148.61
41,2,Master,Manufacturing,Married,2,52755.56,10134.0,3874.69,2033.8,1628.3,4911.27,4266.32,11992.31,25907.18
42,2,Master,Finance,Single,1,65351.65,14380.52,7613.14,4171.1,2458.7,2287.74,5445.5,8884.54,28994.95
49,1,PhD,Manufacturing,Married,3,53143.2,9171.61,3377.96,2152.9,945.55,1448.79,0.0,9252.29,36046.4
33,3,HS,Healthcare,Married,1,25242.9,4922.27,2717.3,1616.5,421.55,459.02,0.0,2276.34,15106.27
63,1,Master,Finance,Single,0,77223.35,,7473.37,2492.49,3361.26,4936.89,9974.75,13396.08,34361.03
43,1,Bachelor,IT,Single,0,56394.73,13428.5,6691.57,3420.86,3024.75,3241.39,5071.26,4159.32,21516.4
31,2,Bachelor,Retail,Married,0,33437.52,7846.9,3161.78,2598.73,533.84,2381.72,3926.13,4281.64,12988.4
